gsis_id,display_name,first_name,last_name,position,position_group,birth_date,rookie_season,draft_year,draft_round,draft_pick,college_name,height,weight,pfr_id
CHR622935,Herb Christopher,Herbert,Christopher,CB,DB,1954-04-07,1979,,,,Morris Brown College,70.0,195.0,ChriHe20
00-0002981,Ryan Christopherson,Ryan,Christopherson,RB,RB,1972-07-26,1995,1995.0,5.0,169.0,Wyoming,71.0,237.0,ChriRy20
CHR747522,Greg Christy,Gregory,Christy,OT,OL,1962-04-29,1985,,,,Pittsburgh,76.0,285.0,ChriGr20
00-0002983,Jeff Christy,Jeffrey,Christy,C,OL,1969-02-03,1993,1992.0,4.0,91.0,Pittsburgh,74.0,285.0,ChriJe00
00-0002985,Pete Chryplewicz,Peter,Chryplewicz,TE,TE,1974-04-27,1997,1997.0,5.0,135.0,Notre Dame,77.0,261.0,ChryPe00
00-0034832,Bradley Chubb,Bradley,Chubb,OLB,LB,1996-06-24,2018,2018.0,1.0,5.0,N.C. State,76.0,268.0,ChubBr00
00-0032670,Brandon Chubb,Brandon,Chubb,LB,LB,1993-10-21,2016,,,,Wake Forest,73.0,240.0,ChubBr01
00-0034791,Nick Chubb,Nicholas,Chubb,RB,RB,1995-12-27,2018,2018.0,2.0,35.0,Georgia,71.0,227.0,ChubNi00
00-0040417,Benjamin Chukwuma,Benjamin,Chukwuma,OT,OL,2001-05-08,2025,,,,Georgia State,78.0,310.0,ChukBe00
00-0020451,Patrick Chukwurah,Patrick,Chukwurah,LB,LB,1979-03-01,2001,2001.0,5.0,157.0,Wyoming,73.0,250.0,ChukPa20
00-0027010,Patrick Chung,Patrick,Chung,S,DB,1987-08-19,2009,2009.0,2.0,34.0,Oregon,71.0,215.0,ChunPa99
00-0002990,Eugene Chung,Yon,Chung,G,OL,1969-06-14,1992,1992.0,1.0,13.0,Virginia Tech,76.0,295.0,ChunEu20
00-0034551,Jordan Chunn,Jordan,Chunn,RB,RB,1995-01-02,2018,,,,Troy,72.0,230.0,ChunJo00
00-0027416,Barry Church,Barry,Church,S,DB,1988-02-11,2010,,,,Toledo,74.0,218.0,ChurBa99
00-0024524,Marcello Church,Marcello,Church,LB,LB,1982-03-24,2007,,,,Florida State,73.0,230.0,
CHU332232,Ricky Churchman,Richard,Churchman,DB,DB,1958-03-14,1980,1980.0,4.0,84.0,Texas,73.0,195.0,ChurRi20
00-0018961,Joey Chustz,Joseph,Chustz,OT,OL,1977-01-18,2000,,,,Louisiana Tech,79.0,305.0,
00-0039277,Jimmy Ciarlo,Jimmy,Ciarlo,LB,LB,2001-02-28,2024,,,,Army,74.0,230.0,CiarJi00
00-0034415,Jack Cichy,John,Cichy,LB,LB,1996-05-05,2018,2018.0,6.0,202.0,Wisconsin,74.0,238.0,CichJa00
00-0023258,Brad Cieslak,Brad,Cieslak,TE,TE,1982-07-01,2005,,,,Northern Illinois,75.0,260.0,CiesBr00
00-0039704,Matthew Cindric,Matthew,Cindric,C,OL,1999-08-02,2024,,,,California,76.0,295.0,
CIN664464,Ralph Cindrich,Ralph,Cindrich,LB,LB,1949-10-29,1974,,,,Pittsburgh,73.0,228.0,CindRa20
00-0037245,Lewis Cine,Lewis,Cine,SAF,DB,1999-10-05,2022,2022.0,1.0,32.0,Georgia,74.0,199.0,CineLe00
CIP415291,Larry Cipa,Lawrence,Cipa,QB,QB,1951-10-05,1974,1974.0,15.0,373.0,Michigan,75.0,209.0,CipaLa00
00-0036941,Andre Cisco,Andre,Cisco,SAF,DB,2000-03-23,2021,2021.0,3.0,65.0,Syracuse,72.0,210.0,CiscAn00
CIS415291,Steve Cisowski,Steven,Cisowski,OT,OL,1963-01-16,1987,1986.0,8.0,214.0,Santa Clara University,77.0,275.0,CisoSt20
00-0041470,Brandon Cisse,Brandon,Cisse,CB,DB,2005-07-03,2026,,,,South Carolina; N.C. State,71.0,189.0,CissBr00
00-0021493,Vinny Ciurciu,Vincenzo,Ciurciu,LB,LB,1980-05-02,2003,,,,Boston College; Clemson,72.0,240.0,CiurVi20
00-0022245,Tyson Clabo,Tyson,Clabo,OT,OL,1981-10-17,2004,,,,Wake Forest,78.0,315.0,ClabTy20
CLA009657,Neil Clabo,William,Clabo,P,SPEC,1952-11-18,1975,1975.0,10.0,258.0,Tennessee,74.0,200.0,ClabNe20
CLA019314,Darryl Clack,Darryl,Clack,RB,RB,1963-10-29,1986,1986.0,2.0,33.0,Arizona State,70.0,207.0,ClacDa00
CLA028971,Jim Clack,James,Clack,C,OL,1947-10-26,1974,,,,Wake Forest,75.0,250.0,ClacJi20
00-0026152,Ryan Clady,Ryan,Clady,OT,OL,1986-09-06,2008,2008.0,1.0,12.0,Boise State,78.0,315.0,CladRy20
00-0003005,Chris Claiborne,Christopher,Claiborne,LB,LB,1978-07-26,1999,1999.0,1.0,9.0,USC,75.0,255.0,ClaiCh20
00-0041104,Demond Claiborne,Demond,Claiborne,RB,RB,2003-10-09,2026,,,,Wake Forest,70.0,188.0,ClaiDe00
00-0031807,Imoan Claiborne,Imoan,Claiborne,CB,DB,1992-07-20,2015,,,,Northwestern,70.0,193.0,
00-0029676,Morris Claiborne,Morris,Claiborne,CB,DB,1990-02-07,2012,2012.0,1.0,6.0,LSU,71.0,192.0,ClaiMo00
00-0003006,Robert Claiborne,Robert,Claiborne,WR,WR,1967-07-10,1992,1990.0,12.0,313.0,San Diego State; Southwestern College (CA); Grossmont,70.0,175.0,ClaiRo20
CLA057942,Rickey Claitt,Rickey,Claitt,RB,RB,1957-04-12,1980,,,,Bethune-Cookman College,70.0,206.0,ClaiRi00
00-0019630,Kendrick Clancy,Kendrick,Clancy,NT,DL,1978-08-17,2000,2000.0,3.0,72.0,Mississippi; East Central JC,73.0,305.0,ClanKe20
00-0003010,Sam Clancy,Samuel,Clancy,DT,DL,1958-05-29,1983,1982.0,11.0,284.0,Pittsburgh,79.0,250.0,ClanSa20
CLA086913,Sean Clancy,Sean,Clancy,LB,LB,1956-10-22,1978,1978.0,8.0,217.0,Amherst College,76.0,218.0,ClanSe20
CLA106227,Chuck Clanton,Cleveland,Clanton,DB,DB,1962-07-15,1985,1984.0,2.0,39.0,Auburn,71.0,192.0,ClanCh20
00-0028193,Erik Clanton,Erik,Clanton,LB,LB,1987-11-20,2011,,,,The Citadel,75.0,242.0,ClanEr00
CLA115884,Sam Claphan,Samuel,Claphan,G,OL,1956-10-10,1981,1979.0,2.0,47.0,Oklahoma,78.0,285.0,ClapSa20
00-0027340,Matt Clapp,Matt,Clapp,RB,RB,1986-12-06,2010,,,,Oklahoma,74.0,246.0,ClapMa00
00-0034436,Will Clapp,William,Clapp,C,OL,1995-12-10,2018,2018.0,7.0,245.0,LSU,77.0,314.0,ClapWi00
00-0020229,Mike Clare,Mike,Clare,G,OL,1979-01-09,2003,,,,Harvard,75.0,320.0,
00-0023603,Ryan Claridge,Ryan,Claridge,LB,LB,1981-04-12,2005,,,,UNLV,74.0,259.0,
00-0018955,Travis Claridge,Travis,Claridge,G,OL,1978-03-23,2000,2000.0,2.0,37.0,USC,77.0,300.0,ClarTr20
CLA135198,Al Clark,Al,Clark,CB,DB,1948-02-29,1974,,,,Eastern Michigan; Northern Arizona; Grambling State,72.0,185.0,ClarAl20
00-0040045,Alijah Clark,Alijah,Clark,DB,DB,2003-07-11,2025,,,,Syracuse; Rutgers,73.0,197.0,ClarAl01
CLA144855,Allan Clark,Allan,Clark,RB,RB,1957-06-08,1979,1979.0,10.0,271.0,Northern Arizona,70.0,186.0,ClarAl00
00-0030501,Arceto Clark,Arceto,Clark,WR,WR,1989-09-29,2013,,,,Mississippi State,70.0,180.0,ClarAr00
00-0003017,Bernard Clark,Bernard,Clark,LB,LB,1967-01-12,1990,1990.0,3.0,65.0,Miami,74.0,248.0,ClarBe20
CLA183483,Bret Clark,Bret,Clark,FS,DB,1961-02-24,1986,1985.0,7.0,191.0,Nebraska,75.0,198.0,ClarBr20
00-0023790,Brian Clark,Brian,Clark,WR,WR,1983-12-26,2006,,,,N.C. State,74.0,204.0,ClarBr00
CLA201793,Brian E. Clark,Brian,Clark,G,OL,1960-09-22,1982,,,,Clemson,78.0,260.0,
CLA202797,Brian Clark,Brian,Clark,K,SPEC,1958-06-28,1982,1982.0,10.0,253.0,Florida,74.0,190.0,ClarBr21
CLA212454,Bruce Clark,Bruce,Clark,DT,DL,1958-03-31,1982,1980.0,1.0,4.0,Penn State,75.0,250.0,ClarBr23
CLA217282,Calvin Clark,Calvin,Clark,DE,DL,1959-03-08,1981,,,,Purdue,76.0,260.0,
00-0036263,Cameron Clarke,Cameron,Clark,OT,OL,1997-11-16,2020,2020.0,4.0,129.0,Charlotte,76.0,308.0,ClarCa00
00-0033294,Chuck Clark,Charles,Clark,SAF,DB,1995-04-19,2017,2017.0,6.0,186.0,Virginia Tech,72.0,209.0,ClarCh00
CLA231768,Boobie Clark,Charles,Clark,RB,RB,1949-11-08,1974,,,,Bethune-Cookman College,74.0,245.0,ClarBo00
00-0025900,Chris Clark,Chris,Clark,OT,OL,1985-10-01,2008,,,,Southern Mississippi,77.0,305.0,ClarCh21
00-0026374,Corey Clark,Corey,Clark,OT,OL,1984-06-21,2008,2008.0,7.0,234.0,Texas A&M,77.0,325.0,ClarCo21
00-0026704,D.J. Clark,D.J.,Clark,DB,DB,1986-11-30,2009,,,,Idaho State,73.0,200.0,
00-0022165,Dallas Clark,Dallas,Clark,TE,TE,1979-06-12,2003,2003.0,1.0,24.0,Iowa,75.0,252.0,ClarDa00
00-0037281,Damone Clark,Damone,Clark,LB,LB,2000-06-28,2022,2022.0,5.0,176.0,LSU,74.0,240.0,ClarDa02
CLA241425,Dan Clark,Dan,Clark,LB,LB,1964-05-21,1987,,,,San Jose State; Rancho Santiago Community Coll,74.0,233.0,ClarDa20
00-0019506,Danny Clark,Daniel,Clark,OLB,LB,1977-05-09,2000,2000.0,7.0,245.0,Illinois,74.0,233.0,ClarDa21
00-0035756,Darion Clark,Darion,Clark,TE,TE,1994-04-09,2020,,,,USC,79.0,235.0,ClarDa01
00-0019156,Darius Clark,Darius,Clark,DB,DB,1977-04-13,2000,,,,Duke,70.0,204.0,ClarDa22
CLA251082,Darryl Clark,Darryl,Clark,RB,RB,1961-08-09,1987,,,,Texas,71.0,204.0,ClarDa23
00-0040396,Dean Clark,Dean,Clark,SAF,DB,2001-06-01,2025,,,,Fresno State; Kent State,72.0,208.0,ClarDe03
00-0003033,Derrick Clark,Derrick,Clark,RB,RB,1971-05-04,1994,,,,Evangel College; Florida State; Garden City CC,73.0,235.0,ClarDe01
00-0003035,Desmond Clark,Desmond,Clark,TE,TE,1977-04-20,1999,1999.0,6.0,179.0,Wake Forest,75.0,249.0,ClarDe00
00-0025905,Devin Clark,Devin,Clark,OT,OL,1986-05-22,2008,,,,New Mexico,76.0,305.0,ClarDe21
CLA260739,Dexter Clark,Dexter,Clark,DB,DB,1964-05-05,1987,,,,Toledo,72.0,190.0,ClarDe20
00-0032898,Donavon Clark,Donavon,Clark,G,OL,1992-11-12,2016,2016.0,7.0,224.0,Michigan State,76.0,315.0,ClarDo00
CLA270396,Dwight Clark,Dwight,Clark,WR,WR,1957-01-08,1979,1979.0,10.0,249.0,Clemson,76.0,212.0,ClarDw00
00-0032210,Frank Clark,Frank,Clark,LB,LB,1993-06-14,2015,2015.0,2.0,63.0,Michigan,75.0,265.0,ClarFr01
CLA299367,Gail Clark,Gail,Clark,LB,LB,1951-04-14,1974,,,,Michigan State,74.0,226.0,ClarGa20
00-0003038,Gary Clark,Gary,Clark,WR,WR,1962-05-01,1985,1984.0,2.0,55.0,James Madison,69.0,175.0,ClarGa00
00-0003039,Greg Clark,Gregory,Clark,TE,TE,1972-04-07,1997,1997.0,3.0,77.0,Stanford; Ricks College,76.0,255.0,ClarGr00
00-0003040,Greg Clark,Gregory,Clark,LB,LB,1965-03-05,1988,1988.0,12.0,329.0,Arizona State,72.0,221.0,ClarGr20
00-0003041,Irvin Clark,Irvin,Clark,NT,DL,1965-11-11,1991,,,,Florida A&M,75.0,275.0,
00-0041463,Bud Clark,Ja'Darius,Clark,SAF,DB,2002-05-03,2026,,,,TCU,73.0,188.0,ClarBu00
00-0040996,Jacob Clark,Jacob,Clark,QB,QB,2000-11-01,2026,,,,Missouri State; Minnesota,77.0,230.0,
00-0025714,Jeremy Clark,Jeremy,Clark,DT,DL,1983-09-06,2007,,,,Alabama,75.0,295.0,ClarJe01
00-0033520,Jeremy Clark,Jeremy,Clark,CB,DB,1994-06-29,2017,2017.0,6.0,197.0,Michigan,75.0,220.0,ClarJe04
00-0038861,Jerrod Clark,Jerrod,Clark,NT,DL,1999-11-16,2023,,,,Coastal Carolina,75.0,334.0,ClarJe02
CLA386280,Jessie Clark,Jessie,Clark,FB,RB,1960-01-03,1983,1983.0,7.0,188.0,Louisiana Tech; Arkansas,72.0,226.0,ClarJe00
00-0003045,Jon Clark,Jon,Clark,OT,OL,1973-03-11,1996,1996.0,6.0,187.0,Temple,79.0,346.0,ClarJo20
00-0040397,Jordan Clark,Jordan,Clark,CB,DB,2001-04-22,2025,,,,Notre Dame; Arizona State,69.0,184.0,ClarJo00
00-0038984,Kei'Trel Clark,Kei'Trel,Clark,CB,DB,2001-03-19,2023,2023.0,6.0,180.0,Louisville,70.0,181.0,ClarKe02
CLA395937,Kelvin Clark,Kelvin,Clark,G,OL,1956-01-30,1979,1979.0,1.0,22.0,Nebraska,75.0,260.0,ClarKe20
00-0019890,Kenny Clark,Kenneth,Clark,WR,WR,1978-05-14,2002,,,,UCF,73.0,217.0,ClarKe22
00-0033120,Kenny Clark,Kenneth,Clark,NT,DL,1995-10-04,2016,2016.0,1.0,27.0,UCLA,75.0,314.0,ClarKe01
CLA415251,Ken Clark,Kenneth,Clark,P,SPEC,1948-05-26,1979,,,,St. Marys University (Canada),74.0,197.0,ClarKe21
CLA420079,Ken Clark,Kenneth,Clark,RB,RB,1966-06-11,1990,1990.0,8.0,206.0,Nebraska,69.0,201.0,ClarKe00
00-0003049,Kevin Clark,Kevin,Clark,DB,DB,1964-06-08,1987,,,,San Jose State,70.0,185.0,ClarKe23
00-0033065,Le'Raven Clark,Le'Raven,Clark,OT,OL,1993-04-22,2016,2016.0,3.0,82.0,Texas Tech,77.0,319.0,ClarLe01
CLA434565,Leroy Clark,Leroy,Clark,P,SPEC,1950-01-16,1976,,,,Prairie View A&M,71.0,202.0,ClarLe20
00-0003050,Louis Clark,Louis,Clark,WR,WR,1964-07-03,1987,1987.0,10.0,270.0,Mississippi State,72.0,206.0,ClarLo00
00-0038421,Macon Clark,Macon,Clark,SAF,DB,1999-07-21,2023,,,,Tulane,73.0,205.0,ClarMa00
CLA453879,Mario Clark,Mario,Clark,CB,DB,1954-03-29,1976,1976.0,1.0,18.0,Oregon,74.0,194.0,ClarMa20
00-0029680,Marques Clark,Marques,Clark,WR,WR,1984-04-21,2012,,,,Henderson State University,73.0,175.0,
00-0033352,Michael Clark,Michael,Clark,WR,WR,1995-10-26,2017,,,,Marshall,78.0,217.0,ClarMi00
CLA463536,Mike Clark,Michael,Clark,DE,DL,1959-03-30,1981,1981.0,7.0,190.0,Florida,76.0,253.0,ClarMi21
CLA473193,Spark Clark,Michael,Clark,RB,RB,1965-05-22,1987,,,,Akron,67.0,182.0,ClarSp20
CLA487491,Bryan Clark,Monte,Clark,QB,QB,1960-07-27,1982,1982.0,9.0,251.0,Michigan State,74.0,198.0,ClarBr22
CLA521478,Randy Clark,Randall,Clark,OT,OL,1957-07-27,1980,1980.0,8.0,215.0,Northern Illinois,75.0,260.0,ClarRa20
CLA531135,Randy Clark,Randall,Clark,DB,DB,1962-02-18,1984,1984.0,8.0,202.0,Florida,72.0,195.0,ClarRa21
00-0003059,Reggie Clark,Reggie,Clark,LB,LB,1967-10-17,1994,,,,North Carolina,74.0,238.0,ClarRe20
00-0003060,Rico Clark,Rico,Clark,DB,DB,1974-06-06,1997,,,,Louisville,70.0,181.0,ClarRi20
00-0003061,Robert Clark,Robert,Clark,WR,WR,1965-08-06,1987,1987.0,10.0,263.0,North Carolina Central,71.0,175.0,ClarRo00
00-0020840,Ryan Clark,Ryan,Clark,FS,DB,1979-10-12,2002,,,,LSU,71.0,205.0,ClarRy20
00-0003063,Sedric Clark,Sedric,Clark,LB,LB,1973-01-28,1996,1996.0,7.0,220.0,Tulsa,74.0,245.0,ClarSe20
CLA548796,Steve Clark,Stephen,Clark,FS,DB,1962-12-14,1987,,,,Liberty,74.0,190.0,ClarSt20
CLA550449,Steve Clark,Stephen,Clark,G,OL,1960-08-02,1982,1982.0,9.0,239.0,Utah,76.0,255.0,ClarSt22
CLA560106,Steven Clark,Stevan,Clark,DE,DL,1959-10-29,1981,,,,Kansas State,77.0,258.0,ClarSt00
CLA579420,Torin Clark,Torin,Clark,DB,DB,1963-12-31,1987,,,,West Virginia State,73.0,175.0,ClarTo20
00-0035796,Tyler Clark,Tyler,Clark,DT,DL,1998-07-25,2020,,,,Georgia,76.0,300.0,ClarTy01
00-0003074,Vinnie Clark,Vincent,Clark,CB,DB,1969-01-22,1991,1991.0,1.0,19.0,Ohio State,72.0,204.0,ClarVi20
CLA598734,Wayne Clark,Wayne,Clark,QB,QB,1947-05-30,1974,,,,Alliant International University,74.0,203.0,
00-0003075,Willie Clark,Willie,Clark,DB,DB,1972-01-06,1994,1994.0,3.0,82.0,Notre Dame,70.0,186.0,ClarWi20
00-0022709,Adrien Clarke,Adrien,Clarke,G,OL,1981-03-26,2004,2004.0,7.0,227.0,Ohio State,77.0,330.0,ClarAd20
00-0030953,Brian Clarke,Brian,Clarke,G,OL,1989-10-14,2014,,,,Bloomsburg,75.0,290.0,
00-0003079,Ken Clarke,Kenneth,Clarke,DT,DL,1956-08-28,1978,,,,Syracuse,74.0,255.0,ClarKe24
00-0018612,Phil Clarke,Phillip,Clarke,LB,LB,1977-01-19,1999,,,,Pittsburgh,72.0,241.0,ClarPh21
00-0031304,Will Clarke,William,Clarke,DE,DL,1991-05-04,2014,2014.0,3.0,88.0,West Virginia,78.0,275.0,ClarWi00
00-0003080,Conrad Clarks,Conrad,Clarks,DB,DB,1969-04-21,1995,,,,Louisiana-Monroe; Pearl River,70.0,200.0,ClarCo20
00-0024401,Jeromey Clary,Jeromey,Clary,G,OL,1983-11-05,2006,2006.0,6.0,187.0,Kansas State,78.0,320.0,ClarJe20
CLA685647,Bob Clasby,Robert,Clasby,DE,DL,1960-09-28,1986,1983.0,9.0,236.0,Notre Dame,77.0,260.0,ClasBo20
00-0031764,Blaine Clausell,Blaine,Clausell,OT,OL,1992-01-31,2015,,,,Mississippi State,78.0,330.0,ClauBl01
00-0027659,Jimmy Clausen,James,Clausen,QB,QB,1987-09-21,2010,2010.0,2.0,48.0,Notre Dame,74.0,210.0,ClauJi00
00-0022732,Jared Clauss,Jared,Clauss,DT,DL,1981-04-07,2004,2004.0,7.0,230.0,Iowa,76.0,290.0,ClauJa20
00-0003088,Shannon Clavelle,Shannon,Clavelle,DE,DL,1973-10-12,1995,1995.0,6.0,185.0,Colorado,74.0,287.0,ClavSh20
00-0022018,Ben Claxton,Ben,Claxton,C,OL,1980-07-30,2005,2003.0,5.0,157.0,Mississippi,75.0,300.0,ClaxBe20
00-0028112,Charles Clay,Charles,Clay,TE,TE,1989-02-13,2011,2011.0,6.0,174.0,Tulsa,75.0,246.0,ClayCh00
00-0031669,Cody Clay,Cody,Clay,OT,OL,1991-05-04,2015,,,,Azusa Pacific; Fullerton,77.0,304.0,
00-0003090,Hayward Clay,Hayward,Clay,TE,TE,1973-07-05,1996,1996.0,6.0,201.0,Texas A&M,75.0,260.0,ClayHa00
00-0028208,John Clay,John,Clay,RB,RB,1988-01-04,2011,,,,Wisconsin,73.0,248.0,ClayJo00
CLA724275,John Clay,John,Clay,OT,OL,1964-05-01,1987,1987.0,1.0,15.0,Missouri,77.0,300.0,ClayJo20
00-0032115,Kaelin Clay,Kaelin,Clay,WR,WR,1992-01-02,2015,2015.0,6.0,184.0,Utah; Mt. San Antonio; California,70.0,195.0,ClayKa00
00-0003093,Willie Clay,Willie,Clay,FS,DB,1970-09-05,1992,1992.0,8.0,221.0,Georgia Tech,70.0,200.0,ClayWi20
00-0027958,Adrian Clayborn,Adrian,Clayborn,DE,DL,1988-07-06,2011,2011.0,1.0,20.0,Iowa,75.0,280.0,ClayAd00
00-0003094,Raymond Clayborn,Raymond,Clayborn,DB,DB,1955-01-02,1977,1977.0,1.0,16.0,Texas,72.0,186.0,ClayRa00
00-0036316,Chris Claybrooks,Chris,Claybrooks,CB,DB,1997-07-17,2020,2020.0,7.0,223.0,Memphis,69.0,180.0,ClayCh02
00-0020014,Felipe Claybrooks,Felipe,Claybrooks,DE,DL,1978-01-22,2001,,,,Georgia Tech,77.0,275.0,ClayFe20
00-0020259,DeVone Claybrooks,Natravis,Claybrooks,DT,DL,1977-09-15,2001,,,,East Carolina,75.0,310.0,ClayDe20
00-0036326,Chase Claypool,Chase,Claypool,WR,WR,1998-07-07,2020,2020.0,2.0,49.0,Notre Dame,76.0,238.0,ClayCh01
00-0003095,Alonzo Clayton,Alonzo,Clayton,WR,WR,1974-10-05,1998,,,,Northern Iowa,73.0,194.0,
00-0020252,Carey Clayton,Carey,Clayton,C,OL,1977-08-31,2001,,,,Texas-El Paso,75.0,285.0,ClayCa20
CLA791874,Harvey Clayton,Harvey,Clayton,DB,DB,1961-04-04,1983,,,,Florida State,69.0,179.0,ClayHa20
00-0027721,Keenan Clayton,Keenan,Clayton,LB,LB,1987-06-19,2010,2010.0,4.0,121.0,Oklahoma,73.0,230.0,ClayKe99
00-0003097,Mark Clayton,Mark,Clayton,WR,WR,1961-04-08,1983,1983.0,8.0,223.0,Louisville,69.0,172.0,ClayMa00
00-0023457,Mark Clayton,Mark,Clayton,WR,WR,1982-07-02,2005,2005.0,1.0,22.0,Oklahoma,70.0,190.0,ClayMa01
00-0022725,Michael Clayton,Michael,Clayton,WR,WR,1982-10-13,2004,2004.0,1.0,15.0,LSU,75.0,202.0,ClayMi00
CLA811188,Ralph Clayton,Ralph,Clayton,WR,WR,1958-09-29,1981,1980.0,2.0,47.0,Michigan,75.0,222.0,ClayRa22
00-0003101,Stan Clayton,Stanley,Clayton,OT,OL,1965-01-31,1988,1988.0,10.0,250.0,Penn State,75.0,265.0,ClaySt20
00-0025573,Thomas Clayton,Thomas,Clayton,RB,RB,1984-04-26,2007,,,,Kansas State; Florida State,71.0,222.0,ClayTh00
00-0039930,Travis Clayton,Travis,Clayton,OT,OL,2001-02-17,2024,2024.0,7.0,221.0,,79.0,303.0,ClayTr00
00-0028150,Zach Clayton,Zachary,Clayton,DT,DL,1988-01-01,2011,2011.0,7.0,212.0,Auburn,74.0,299.0,ClayZa00
00-0031774,Cameron Clear,Cameron,Clear,TE,TE,1993-02-25,2015,,,,Texas A&M; Tennessee,77.0,277.0,CleaCa00
00-0029821,Emmett Cleary,Emmett,Cleary,G,OL,1990-04-27,2013,,,,Boston College,79.0,320.0,CleaEm01
CLE012711,Richard Clebert,Richard,Clebert,NT,DL,1985-11-15,2013,,,,University of South Florida,73.0,312.0,ClebRi00
00-0003103,Cameron Cleeland,Cameron,Cleeland,TE,TE,1975-08-15,1998,,,,Washington,77.0,270.0,
00-0024264,Kellen Clemens,Kellen,Clemens,QB,QB,1983-06-06,2006,2006.0,2.0,49.0,Oregon,74.0,220.0,ClemKe00
00-0003105,Anthony Clement,Anthony,Clement,OT,OL,1976-04-10,1998,1998.0,2.0,36.0,Louisiana-Lafayette,80.0,320.0,ClemAn20
00-0033725,Corey Clement,Corey,Clement,RB,RB,1994-11-02,2017,,,,Wisconsin,70.0,220.0,ClemCo00
00-0025867,Kyle Clement,Kyle,Clement,DT,DL,1985-04-10,2008,,,,Northwood University: Florida,75.0,315.0,
00-0003108,Chuck Clements,Chad,Clements,QB,QB,1973-09-29,1997,1997.0,6.0,191.0,Houston,75.0,214.0,ClemCh21
00-0033998,Chunky Clements,Jarrod,Clements,DT,DL,1994-12-03,2017,,,,Illinois,74.0,295.0,ClemCh00
00-0020495,Nate Clements,Nathan,Clements,S,DB,1979-12-12,2001,2001.0,1.0,21.0,Ohio State,72.0,205.0,ClemNa99
CLE316408,Tom Clements,Thomas,Clements,QB,QB,1953-06-18,1980,,,,Notre Dame,72.0,183.0,ClemTo20
00-0031572,T.J. Clemmings,Trevor,Clemmings,OT,OL,1991-11-18,2015,2015.0,4.0,110.0,Pittsburgh,77.0,309.0,ClemT.00
00-0003111,Charlie Clemons,Charlie,Clemons,OLB,LB,1972-07-04,1997,,,,Georgia; Northeast Oklahoma,74.0,250.0,ClemCh22
00-0027115,Chris Clemons,Christian,Clemons,DB,DB,1985-09-15,2009,2009.0,5.0,165.0,Clemson,73.0,215.0,ClemCh97
00-0021577,Chris Clemons,Christopher,Clemons,DE,DL,1981-10-30,2003,,,,Georgia,75.0,255.0,ClemCh23
CLE395510,Craig Clemons,Craig,Clemons,S,DB,1949-06-01,1974,,,,Iowa,71.0,195.0,ClemCr20
00-0020690,Crance Clemons,Crance,Clemons,DB,DB,1979-12-20,2004,,,,Texas-El Paso,69.0,175.0,
00-0003112,Duane Clemons,Duane,Clemons,DE,DL,1974-05-23,1996,1996.0,1.0,16.0,California,77.0,275.0,ClemDu20
00-0019413,Lloyd Clemons,Lloyd,Clemons,RB,RB,1976-05-29,2001,,,,Michigan State,71.0,207.0,
CLE435061,Mike Clemons,Michael,Clemons,RB,RB,1965-01-15,1987,1987.0,8.0,218.0,William & Mary,65.0,166.0,ClemMi20
00-0038107,Micheal Clemons,Micheal,Clemons,DE,DL,1997-08-21,2022,2022.0,4.0,117.0,Texas A&M,77.0,274.0,ClemMi03
00-0021578,Nic Clemons,Nicholas,Clemons,DT,DL,1980-02-03,2005,,,,Georgia; Georgia Military,78.0,300.0,ClemNi20
CLE484499,Topper Clemons,Orman,Clemons,RB,RB,1963-09-16,1987,1986.0,8.0,212.0,Wake Forest,71.0,205.0,ClemTo21
00-0035878,Rodney Clemons,Rodney,Clemons,SAF,DB,1996-12-28,2020,,,,SMU,72.0,209.0,ClemRo01
00-0029204,Toney Clemons,Toney,Clemons,WR,WR,1988-10-11,2012,2012.0,7.0,231.0,Colorado; Michigan,74.0,210.0,ClemTo00
CLE593265,Mike Clendenen,Michael,Clendenen,K,SPEC,1963-06-12,1987,,,,Houston,71.0,191.0,clendmik01
00-0025968,Joe Clermond,Joe,Clermond,DE,DL,1984-11-13,2008,,,,Pittsburgh,74.0,250.0,
00-0030832,Asante Cleveland,Asante-Jabari,Cleveland,TE,TE,1992-03-21,2014,,,,Miami,77.0,260.0,ClevAs00
00-0036977,Ben Cleveland,Benjamin,Cleveland,G,OL,1998-08-25,2021,2021.0,3.0,94.0,Georgia,78.0,357.0,ClevBe00
00-0040902,Brandon Cleveland,Brandon,Cleveland,DT,DL,2004-08-27,2026,,,,N.C. State,75.0,307.0,ClevBr00
00-0036327,Ezra Cleveland,Ezra,Cleveland,G,OL,1998-05-08,2020,2020.0,2.0,58.0,Boise State,78.0,311.0,ClevEz00
CLE672367,Greg Cleveland,Gregory,Cleveland,NT,DL,1964-08-19,1987,,,,Florida,77.0,295.0,ClevGr20
00-0036439,Tyrie Cleveland,Tyrie,Cleveland,WR,WR,1997-09-20,2020,2020.0,7.0,252.0,Florida,74.0,205.0,ClevTy00
00-0031616,Reshard Cliett,Reshard,Cliett,OLB,LB,1992-04-29,2015,2015.0,6.0,211.0,University of South Florida,74.0,225.0,ClieRe00
00-0025929,Peter Clifford,Peter,Clifford,OT,OL,1984-04-03,2009,,,,Michigan State,79.0,312.0,
00-0038391,Sean Clifford,Sean,Clifford,QB,QB,1998-07-14,2023,2023.0,5.0,149.0,Penn State,74.0,212.0,ClifSe00
