gsis_id,season,games,att,cmp,yds,td,int,epa,passing_air_yards,passing_yards_after_catch,passing_first_downs,pacr,dakota,sacks,sack_yards,passing_2pt_conversions,display_name,first_name,last_name,position,birth_date,rookie_season,draft_year,draft_round,draft_pick,college_name,age,age_c,age_c2,experience,log_att,att_per_game,sack_rate,epa_per_att,epa_per_game,cmp_pct,td_rate,int_rate,ypa,epa_lag1,att_lag1,log_att_lag1,epa_per_att_lag1,dakota_lag1,delta_epa,delta_att,games_played,att_mean,att_std,epa_mean,epa_std,epa_per_att_mean,epa_per_att_std,ypa_mean,ypa_std,cmp_pct_mean,td_rate_mean,int_rate_mean,epa_min,epa_max,att_cv,epa_cv,epa_per_att_cv,games_positive_epa,pct_games_positive_epa
00-0007091,2015,8,256,156,1690.0,9,5.0,-0.1130612501194723,1900.0,779.0,85.0,7.422088788257151,0.5321229184020049,16.0,101.0,0,Matt Hasselbeck,Matthew,Hasselbeck,QB,1975-09-25,1999,1998.0,6.0,187.0,Boston College,39.93429158110883,11.591393803445893,134.36041030656384,16,5.545177444479562,32.0,0.058823529411764705,-0.00044164550827918865,-0.014132656264934037,0.609375,0.03515625,0.01953125,6.6015625,-0.6280506349282078,44.0,3.784189633918261,-0.014273878066550177,0.3042256154382854,0.5149893848087355,212.0,,,,,,,,,,,,,,,,,,,
00-0007530,1999,9,157,84,965.0,6,5.0,-1.914359758046224,0.0,0.0,43.0,0.0,0.7901913224468158,11.0,79.0,0,Billy Joe Hobert,Billy Joe,Hobert,QB,1971-01-08,1993,1993.0,3.0,58.0,Washington,28.646132785763175,0.30323500810023774,0.09195147013755124,6,5.056245805348308,17.444444444444443,0.06547619047619048,-0.01219337425507149,-0.21270663978291376,0.535031847133758,0.03821656050955414,0.03184713375796178,6.146496815286624,,,,,,,,,,,,,,,,,,,,,,,,,,
00-0007576,2002,4,106,64,790.0,8,4.0,12.64588220119876,0.0,0.0,42.0,0.0,0.4569128680759956,5.0,40.0,0,Kelly Holcomb,Bryan,Holcomb,QB,1973-07-09,1996,,,,Middle Tennessee State,29.14715947980835,0.8042617021454141,0.6468368855378389,6,4.663439094112067,26.5,0.04504504504504504,0.11930077548300716,3.16147055029969,0.6037735849056604,0.07547169811320754,0.03773584905660377,7.452830188679245,7.528921502758749,12.0,2.4849066497880004,0.6274101252298957,0.1939312947736907,5.1169606984400104,94.0,,,,,,,,,,,,,,,,,,,
00-0007576,2003,10,302,193,1797.0,10,12.0,-21.05098249535324,0.0,0.0,94.0,0.0,0.7914908866248535,21.0,166.0,0,Kelly Holcomb,Bryan,Holcomb,QB,1973-07-09,1996,,,,Middle Tennessee State,30.146475017111566,1.8035772394486287,3.252890858657136,7,5.71042701737487,30.2,0.06501547987616099,-0.06970524005083854,-2.105098249535324,0.6390728476821192,0.033112582781456956,0.039735099337748346,5.950331125827814,12.64588220119876,106.0,4.663439094112067,0.11930077548300716,0.4569128680759956,-33.696864696552,196.0,,,,,,,,,,,,,,,,,,,
00-0007576,2005,10,230,155,1509.0,10,8.0,5.625024798787983,0.0,0.0,74.0,0.0,0.6308943962018236,17.0,140.0,0,Kelly Holcomb,Bryan,Holcomb,QB,1973-07-09,1996,,,,Middle Tennessee State,32.14784394250513,3.804946164842196,14.477615317347336,9,5.438079308923196,23.0,0.06882591093117409,0.024456629559947752,0.5625024798787983,0.6739130434782609,0.043478260869565216,0.034782608695652174,6.560869565217391,8.842726087696988,87.0,4.465908118654584,0.10164052974364354,0.3582800622222895,-3.217701288909005,143.0,,,,,,,,,,,,,,,,,,,
00-0007835,1999,9,214,124,1280.0,8,4.0,-17.55195364869821,0.0,0.0,68.0,0.0,0.8199018262072798,28.0,185.0,0,Damon Huard,Damon,Huard,QB,1973-07-09,1997,,,,Washington,26.146475017111566,-2.1964227605513713,4.824272943068107,2,5.365976015021851,23.77777777777778,0.11570247933884298,-0.08201847499391686,-1.9502170720775789,0.5794392523364486,0.037383177570093455,0.018691588785046728,5.981308411214953,,,,,,,,,,,,,,,,,,,,,,,,,,
00-0007835,2006,10,244,148,1878.0,11,1.0,32.47853236305193,1973.0,760.0,106.0,10.344391466748172,1.038981296791498,16.0,106.0,1,Damon Huard,Damon,Huard,QB,1973-07-09,1997,,,,Washington,33.14715947980835,4.804261702145414,23.08093050270115,9,5.497168225293202,24.4,0.06153846153846154,0.13310873919283578,3.2478532363051933,0.6065573770491803,0.045081967213114756,0.004098360655737705,7.69672131147541,-1.399033142020926,1.0,0.0,-1.399033142020926,0.0,33.87756550507286,243.0,,,,,,,,,,,,,,,,,,,
00-0007835,2007,11,332,206,2257.0,11,13.0,-26.30675728873787,2676.0,952.0,111.0,9.570720121659743,0.7601305619477833,37.0,237.0,0,Damon Huard,Damon,Huard,QB,1973-07-09,1997,,,,Washington,34.14647501711157,5.803577239448632,33.681508774246204,10,5.805134968916488,30.181818181818183,0.1002710027100271,-0.07923722074921045,-2.391523389885261,0.6204819277108434,0.03313253012048193,0.0391566265060241,6.798192771084337,32.47853236305193,244.0,5.497168225293202,0.13310873919283578,1.038981296791498,-58.7852896517898,88.0,,,,,,,,,,,,,,,,,,,
00-0008442,1999,16,515,313,3988.0,24,13.0,63.17596225158665,0.0,0.0,176.0,0.0,1.894796595546542,28.0,176.0,1,Brad Johnson,James,Johnson,QB,1968-09-13,1992,1992.0,9.0,227.0,Florida State,30.965092402464066,2.6221946248011285,6.875904650335931,7,6.244166900663736,32.1875,0.05156537753222836,0.12267177136230417,3.9484976407241654,0.6077669902912621,0.04660194174757282,0.02524271844660194,7.7436893203883495,,,,,,,,,,,,,,,,,,,,,,,,,,
00-0008442,2000,12,359,226,2489.0,11,15.0,9.48168340036444,0.0,0.0,119.0,0.0,1.1064120086957252,20.0,150.0,0,Brad Johnson,James,Johnson,QB,1968-09-13,1992,1992.0,9.0,227.0,Florida State,31.967145790554415,3.624248012891478,13.135173658947826,8,5.883322388488279,29.916666666666668,0.052770448548812667,0.026411374374274207,0.7901402833637033,0.6295264623955432,0.03064066852367688,0.04178272980501393,6.933147632311978,63.17596225158665,515.0,6.244166900663736,0.12267177136230417,1.894796595546542,-53.69427885122221,-156.0,,,,,,,,,,,,,,,,,,,
00-0008442,2001,16,559,340,3406.0,13,11.0,9.697828748975317,0.0,0.0,179.0,0.0,1.2701939413036358,44.0,269.0,2,Brad Johnson,James,Johnson,QB,1968-09-13,1992,1992.0,9.0,227.0,Florida State,32.96646132785763,4.623563550194692,21.37733990268895,9,6.326149473155099,34.9375,0.07296849087893864,0.017348530856843142,0.6061142968109573,0.6082289803220036,0.023255813953488372,0.01967799642218247,6.093023255813954,9.48168340036444,359.0,5.883322388488279,0.026411374374274207,1.1064120086957252,0.2161453486108762,200.0,,,,,,,,,,,,,,,,,,,
00-0008442,2002,13,451,281,3049.0,22,6.0,50.88786840785427,0.0,0.0,142.0,0.0,1.3661732201215335,21.0,121.0,2,Brad Johnson,James,Johnson,QB,1968-09-13,1992,1992.0,9.0,227.0,Florida State,33.96577686516085,5.62287908749791,31.616769232621333,10,6.111467339502679,34.69230769230769,0.04449152542372881,0.11283341110388974,3.91445141598879,0.623059866962306,0.04878048780487805,0.013303769401330377,6.760532150776053,9.697828748975317,559.0,6.326149473155099,0.017348530856843142,1.2701939413036358,41.19003965887895,-108.0,,,,,,,,,,,,,,,,,,,
00-0008442,2003,16,570,354,3821.0,26,21.0,42.29702712993842,0.0,0.0,184.0,0.0,1.52165514787862,20.0,111.0,1,Brad Johnson,James,Johnson,QB,1968-09-13,1992,1992.0,9.0,227.0,Florida State,34.965092402464066,6.6221946248011285,43.85346164874496,11,6.345636360828596,35.625,0.03389830508474576,0.07420531075427793,2.6435641956211513,0.6210526315789474,0.0456140350877193,0.03684210526315789,6.703508771929824,50.88786840785427,451.0,6.111467339502679,0.11283341110388974,1.3661732201215335,-8.59084127791585,119.0,,,,,,,,,,,,,,,,,,,
00-0008442,2004,4,103,65,674.0,3,3.0,-13.289532437448443,0.0,0.0,28.0,0.0,0.309235144377226,8.0,55.0,1,Brad Johnson,James,Johnson,QB,1968-09-13,1992,1992.0,9.0,227.0,Florida State,35.96714579055441,7.624248012891474,58.12915776207959,12,4.634728988229636,25.75,0.07207207207207207,-0.1290245867713441,-3.322383109362111,0.6310679611650486,0.02912621359223301,0.02912621359223301,6.543689320388349,42.29702712993842,570.0,6.345636360828596,0.07420531075427793,1.52165514787862,-55.586559567386864,-467.0,,,,,,,,,,,,,,,,,,,
00-0008442,2005,11,293,183,1885.0,12,4.0,1.9777318080844497,0.0,0.0,92.0,0.0,0.774922126119592,23.0,134.0,0,Brad Johnson,James,Johnson,QB,1968-09-13,1992,1992.0,9.0,227.0,Florida State,36.96646132785763,8.623563550194692,74.36584830424648,13,5.680172609017068,26.636363636363637,0.07278481012658228,0.006749937911551023,0.17979380073494997,0.6245733788395904,0.040955631399317405,0.013651877133105802,6.433447098976109,-13.289532437448443,103.0,4.634728988229636,-0.1290245867713441,0.309235144377226,15.267264245532893,190.0,,,,,,,,,,,,,,,,,,,
00-0008442,2006,15,439,270,2750.0,10,15.0,-72.73818843222023,3414.0,1364.0,132.0,14.202366609416057,0.9629498009105906,28.0,200.0,0,Brad Johnson,James,Johnson,QB,1968-09-13,1992,1992.0,9.0,227.0,Florida State,37.96577686516085,9.62287908749791,92.59980193260462,14,6.0844994130751715,29.266666666666666,0.059957173447537475,-0.1656906342419595,-4.849212562148015,0.6150341685649203,0.022779043280182234,0.03416856492027335,6.264236902050114,1.9777318080844497,293.0,5.680172609017068,0.006749937911551023,0.774922126119592,-74.71592024030468,146.0,,,,,,,,,,,,,,,,,,,
00-0008612,2000,11,274,161,1911.0,12,6.0,-21.579064875420695,0.0,0.0,93.0,0.0,0.6636284395823112,44.0,252.0,0,Rob Johnson,Rob,Johnson,QB,1973-03-18,1995,1995.0,4.0,99.0,USC,27.457905544147845,-0.8849922335150922,0.7832112533820313,5,5.6131281063880705,24.90909090909091,0.13836477987421383,-0.07875571122416312,-1.9617331704927905,0.5875912408759124,0.043795620437956206,0.021897810218978103,6.974452554744525,17.797075586859137,34.0,3.5263605246161616,0.5234433996135041,0.2558431502766676,-39.376140462279835,240.0,,,,,,,,,,,,,,,,,,,
00-0008612,2001,8,216,134,1465.0,5,7.0,-36.72422707285692,0.0,0.0,70.0,0.0,0.417315291514447,31.0,196.0,0,Rob Johnson,Rob,Johnson,QB,1973-03-18,1995,1995.0,4.0,99.0,USC,28.45722108145106,0.11432330378812239,0.013069817789031319,6,5.375278407684165,27.0,0.12550607287449392,-0.170019569781745,-4.590528384107115,0.6203703703703703,0.023148148148148147,0.032407407407407406,6.782407407407407,-21.579064875420695,274.0,5.6131281063880705,-0.07875571122416312,0.6636284395823112,-15.145162197436225,-58.0,,,,,,,,,,,,,,,,,,,
00-0009007,2000,5,114,55,506.0,2,5.0,-32.859389605992256,0.0,0.0,28.0,0.0,0.117928276139255,8.0,60.0,0,Danny Kanell,Daniel,Kanell,QB,1973-11-21,1996,1996.0,4.0,130.0,Florida State,26.77891854893908,-1.5639792287238556,2.446031027879666,4,4.736198448394496,22.8,0.06557377049180328,-0.28824025970168643,-6.5718779211984515,0.4824561403508772,0.017543859649122806,0.043859649122807015,4.43859649122807,4.844675992610207,82.0,4.406719247264253,0.05908141454402691,0.2474522081630853,-37.70406559860246,32.0,,,,,,,,,,,,,,,,,,,
00-0009007,2003,5,103,53,442.0,2,5.0,-31.84195125467674,0.0,0.0,26.0,0.0,0.2731687040697855,2.0,24.0,0,Danny Kanell,Daniel,Kanell,QB,1973-11-21,1996,1996.0,4.0,130.0,Florida State,29.776865160848732,1.433967383185795,2.056262456040717,7,4.634728988229636,20.6,0.01904761904761905,-0.30914515781239554,-6.368390250935348,0.5145631067961165,0.019417475728155338,0.04854368932038835,4.29126213592233,-32.859389605992256,114.0,4.736198448394496,-0.28824025970168643,0.117928276139255,1.0174383513155156,-11.0,,,,,,,,,,,,,,,,,,,
00-0009266,1999,6,145,88,807.0,7,4.0,-13.66171918814878,0.0,0.0,40.0,0.0,0.3344232596140341,11.0,78.0,0,Shaun King,Shaun,King,QB,1977-05-29,1999,1999.0,2.0,50.0,Tulane,22.258726899383984,-6.084170878278954,37.0171352760977,0,4.976733742420574,24.166666666666668,0.07051282051282051,-0.09421875302171573,-2.276953198024797,0.6068965517241379,0.04827586206896552,0.027586206896551724,5.56551724137931,,,,,,,,,,,,,,,,,,,,,,,,,,
00-0009266,2000,16,421,228,2689.0,18,13.0,-1.5446882031345424,0.0,0.0,139.0,0.0,1.3546273913652829,37.0,240.0,0,Shaun King,Shaun,King,QB,1977-05-29,1999,1999.0,2.0,50.0,Tulane,23.260780287474333,-5.082117490188605,25.82791818408092,1,6.042632833682381,26.3125,0.08078602620087336,-0.0036690931190844238,-0.0965430126959089,0.5415676959619953,0.04275534441805225,0.030878859857482184,6.3871733966745845,-13.66171918814878,145.0,4.976733742420574,-0.09421875302171573,0.3344232596140341,12.117030985014237,276.0,,,,,,,,,,,,,,,,,,,
00-0009311,1999,15,487,267,3328.0,23,16.0,6.873812242134385,0.0,0.0,166.0,0.0,1.1613468467622712,31.0,191.0,0,Jon Kitna,Jon,Kitna,QB,1972-09-21,1997,,,,Central Washington University,26.94318959616701,-1.399708181495928,1.9591829933466378,2,6.18826412308259,32.46666666666667,0.059845559845559844,0.014114604193294425,0.45825414947562565,0.5482546201232033,0.04722792607802875,0.03285420944558522,6.833675564681725,,,,,,,,,,,,,,,,,,,,,,,,,,
00-0009311,2000,15,412,256,2643.0,18,19.0,5.334726248816276,0.0,0.0,141.0,0.0,1.0797306334089716,32.0,156.0,0,Jon Kitna,Jon,Kitna,QB,1972-09-21,1997,,,,Central Washington University,27.94524298425736,-0.39765479340557874,0.15812933471843352,3,6.021023349349527,27.466666666666665,0.07207207207207207,0.012948364681592902,0.3556484165877517,0.6213592233009708,0.043689320388349516,0.04611650485436893,6.415048543689321,6.873812242134385,487.0,6.18826412308259,0.014114604193294425,1.1613468467622712,-1.5390859933181087,-75.0,,,,,,,,,,,,,,,,,,,
00-0009311,2001,16,581,313,3216.0,12,22.0,-35.7605821497298,0.0,0.0,171.0,0.0,0.8027398842257404,25.0,185.0,1,Jon Kitna,Jon,Kitna,QB,1972-09-21,1997,,,,Central Washington University,28.944558521560573,0.6016607438976358,0.3619956507474565,4,6.364750756851911,36.3125,0.041254125412541254,-0.06155005533516317,-2.2350363843581125,0.5387263339070568,0.020654044750430294,0.0378657487091222,5.535283993115319,5.334726248816276,412.0,6.021023349349527,0.012948364681592902,1.0797306334089716,-41.095308398546074,169.0,,,,,,,,,,,,,,,,,,,
00-0009311,2002,13,473,294,3178.0,16,16.0,-16.65554820102614,0.0,0.0,156.0,0.0,1.1677612541878422,24.0,159.0,0,Jon Kitna,Jon,Kitna,QB,1972-09-21,1997,,,,Central Washington University,29.94387405886379,1.600976281200854,2.5631250529677154,5,6.159095388491933,36.38461538461539,0.0482897384305835,-0.03521257547785653,-1.281196015463549,0.6215644820295984,0.03382663847780127,0.03382663847780127,6.718816067653277,-35.7605821497298,581.0,6.364750756851911,-0.06155005533516317,0.8027398842257404,19.10503394870366,-108.0,,,,,,,,,,,,,,,,,,,
00-0009311,2003,16,521,325,3605.0,26,15.0,48.47296262706061,0.0,0.0,181.0,0.0,1.8393948428526263,37.0,253.0,0,Jon Kitna,Jon,Kitna,QB,1972-09-21,1997,,,,Central Washington University,30.94318959616701,2.600291818504072,6.761517541379214,6,6.255750041753367,32.5625,0.06630824372759857,0.09303831598284186,3.029560164191288,0.6238003838771593,0.04990403071017274,0.028790786948176585,6.9193857965451055,-16.65554820102614,473.0,6.159095388491933,-0.03521257547785653,1.1677612541878422,65.12851082808675,48.0,,,,,,,,,,,,,,,,,,,
00-0009311,2004,4,104,61,623.0,5,4.0,4.173406766912115,0.0,0.0,32.0,0.0,0.4471773851196621,6.0,41.0,0,Jon Kitna,Jon,Kitna,QB,1972-09-21,1997,,,,Central Washington University,31.94524298425736,3.6023452065944213,12.976890987473803,7,4.6443908991413725,26.0,0.05454545454545454,0.0401289112203088,1.0433516917280288,0.5865384615384616,0.04807692307692308,0.038461538461538464,5.990384615384615,48.47296262706061,521.0,6.255750041753367,0.09303831598284186,1.8393948428526263,-44.299555860148494,-417.0,,,,,,,,,,,,,,,,,,,
00-0009311,2006,16,596,372,4208.0,21,22.0,-33.99151609285423,5040.0,1698.0,208.0,13.806149606328898,1.13391454021145,63.0,388.0,0,Jon Kitna,Jon,Kitna,QB,1972-09-21,1997,,,,Central Washington University,33.94387405886379,5.600976281200854,31.370935302574548,9,6.39024066706535,37.25,0.09559939301972686,-0.057032745122238646,-2.1244697558033896,0.6241610738255033,0.03523489932885906,0.03691275167785235,7.060402684563758,-12.797836410902162,29.0,3.367295829986474,-0.4413047038242125,0.0376950820829925,-21.19367968195207,567.0,,,,,,,,,,,,,,,,,,,
00-0009311,2007,16,563,355,4066.0,18,21.0,-22.755922423423097,4799.0,1569.0,196.0,14.417915003546446,1.2748194607867156,48.0,319.0,0,Jon Kitna,Jon,Kitna,QB,1972-09-21,1997,,,,Central Washington University,34.94318959616701,6.600291818504072,43.56385208941179,10,6.333279628139691,35.1875,0.07855973813420622,-0.040419045157057014,-1.4222451514639436,0.6305506216696269,0.03197158081705151,0.037300177619893425,7.2220248667850795,-33.99151609285423,596.0,6.39024066706535,-0.057032745122238646,1.13391454021145,11.235593669431136,-33.0,,,,,,,,,,,,,,,,,,,
00-0009311,2008,4,120,68,758.0,5,5.0,-42.933106934691445,1093.0,377.0,33.0,2.756165754447549,0.01918214273705,15.0,89.0,0,Jon Kitna,Jon,Kitna,QB,1972-09-21,1997,,,,Central Washington University,35.945242984257355,7.602345206594418,57.79565264022912,11,4.787491742782046,30.0,0.1111111111111111,-0.3577758911224287,-10.733276733672861,0.5666666666666667,0.041666666666666664,0.041666666666666664,6.316666666666666,-22.755922423423097,563.0,6.333279628139691,-0.040419045157057014,1.2748194607867156,-20.177184511268347,-443.0,,,,,,,,,,,,,,,,,,,
00-0009311,2010,10,318,209,2365.0,16,12.0,24.067200474526892,2140.0,1345.0,117.0,11.19285927539048,1.1843445317125854,21.0,100.0,2,Jon Kitna,Jon,Kitna,QB,1972-09-21,1997,,,,Central Washington University,37.94387405886379,9.600976281200854,92.17874555218138,13,5.762051382780177,31.8,0.061946902654867256,0.07568302036014746,2.4067200474526893,0.6572327044025157,0.050314465408805034,0.03773584905660377,7.437106918238993,-42.933106934691445,120.0,4.787491742782046,-0.3577758911224287,0.01918214273705,67.00030740921834,198.0,,,,,,,,,,,,,,,,,,,
00-0009451,1999,6,140,77,769.0,2,10.0,-31.436896701601913,0.0,0.0,38.0,0.0,0.1413650238734753,7.0,62.0,0,Erik Kramer,William,Kramer,QB,1964-11-06,1987,,,,N.C. State; Pierce College,34.81724845995893,6.474350682295995,41.917216757346615,12,4.941642422609304,23.333333333333332,0.047619047619047616,-0.22454926215429938,-5.239482783600319,0.55,0.014285714285714285,0.07142857142857142,5.492857142857143,,,,,,,,,,,,,,,,,,,,,,,,,,
00-0009715,2000,10,305,151,1779.0,11,17.0,-64.11308571858797,0.0,0.0,77.0,0.0,0.3885298979110181,30.0,146.0,0,Ryan Leaf,Ryan,Leaf,QB,1976-05-15,1998,1998.0,1.0,2.0,Washington State,24.298425735797398,-4.044472041865539,16.357754097432004,2,5.720311776607412,30.5,0.08955223880597014,-0.2102068384215999,-6.411308571858797,0.49508196721311476,0.036065573770491806,0.05573770491803279,5.832786885245902,,,,,,,,,,,,,,,,,,,,,,,,,,
00-0010137,1999,9,268,160,1669.0,14,6.0,27.710157728260008,0.0,0.0,82.0,0.0,0.7500509981455327,11.0,69.0,0,Ray Lucas,Ray,Lucas,QB,1972-08-06,1996,,,,Rutgers,27.069130732375086,-1.2737670452878511,1.6224824856613425,3,5.5909869805108565,29.77777777777778,0.03942652329749104,0.10339611092634331,3.078906414251112,0.5970149253731343,0.05223880597014925,0.022388059701492536,6.227611940298507,,,,,,,,,,,,,,,,,,,,,,,,,,
00-0010137,2002,7,160,92,1045.0,4,6.0,-14.15670881619363,0.0,0.0,47.0,0.0,0.5232828905836567,12.0,90.0,0,Ray Lucas,Ray,Lucas,QB,1972-08-06,1996,,,,Rutgers,30.069815195071868,1.7269174174089308,2.982243766550331,6,5.075173815233827,22.857142857142858,0.06976744186046512,-0.08847943010121019,-2.022386973741947,0.575,0.025,0.0375,6.53125,2.9438041005050763,3.0,1.0986122886681098,0.9812680335016921,0.0,-17.100512916698705,157.0,,,,,,,,,,,,,,,,,,,
00-0010261,2002,12,377,234,2836.0,20,16.0,26.10349880012123,0.0,0.0,137.0,0.0,1.3198288193777985,26.0,148.0,3,Tommy Maddox,Thomas,Maddox,QB,1971-09-02,1992,1992.0,1.0,25.0,UCLA,30.99794661190965,2.6550488342467133,7.049284312234832,10,5.932245187448011,31.416666666666668,0.06451612903225806,0.06924004986769557,2.175291566676769,0.6206896551724138,0.05305039787798409,0.042440318302387266,7.522546419098143,5.613233673328068,9.0,2.1972245773362196,0.6236926303697854,0.1029660561873864,20.49026512679316,368.0,,,,,,,,,,,,,,,,,,,
00-0010261,2003,16,519,298,3414.0,18,17.0,-24.37920469822277,0.0,0.0,171.0,0.0,1.3461584238407174,41.0,242.0,0,Tommy Maddox,Thomas,Maddox,QB,1971-09-02,1992,1992.0,1.0,25.0,UCLA,31.99726214921287,3.6543643715499314,13.354378960053525,11,6.251903883165888,32.4375,0.07321428571428572,-0.04697341945707663,-1.5237002936389232,0.5741811175337187,0.03468208092485549,0.03275529865125241,6.578034682080925,26.10349880012123,377.0,5.932245187448011,0.06924004986769557,1.3198288193777985,-50.482703498344,142.0,,,,,,,,,,,,,,,,,,,
00-0010346,1999,16,527,326,4047.0,26,15.0,115.76011144999012,0.0,0.0,194.0,0.0,2.127704796877849,14.0,116.0,1,Peyton Manning,Peyton,Manning,QB,1976-03-24,1998,1998.0,1.0,1.0,Tennessee,23.43874058863792,-4.9041571890250175,24.050757734665762,1,6.267200548541362,32.9375,0.025878003696857672,0.21965865550282757,7.2350069656243825,0.618595825426945,0.04933586337760911,0.028462998102466792,7.679316888045541,,,,,,,,,,,,,,,,,,,,,,,,,,
00-0010346,2000,16,564,353,4388.0,33,14.0,140.9278687242325,0.0,0.0,211.0,0.0,2.2973757343876704,20.0,131.0,1,Peyton Manning,Peyton,Manning,QB,1976-03-24,1998,1998.0,1.0,1.0,Tennessee,24.44079397672827,-3.9021038009346682,15.226414073268785,2,6.335054251498059,35.25,0.03424657534246575,0.2498721076670789,8.807991795264531,0.625886524822695,0.05851063829787234,0.024822695035460994,7.780141843971631,115.76011144999012,527.0,6.267200548541362,0.21965865550282757,2.127704796877849,25.167757274242376,37.0,,,,,,,,,,,,,,,,,,,
00-0010346,2001,16,547,343,4131.0,26,23.0,23.481885153541764,0.0,0.0,201.0,0.0,1.4709933622315186,29.0,232.0,2,Peyton Manning,Peyton,Manning,QB,1976-03-24,1998,1998.0,1.0,1.0,Tennessee,25.440109514031484,-2.9027882636314537,8.42617970347651,3,6.304448802421981,34.1875,0.050347222222222224,0.04292849205400688,1.4676178220963603,0.6270566727605119,0.04753199268738574,0.04204753199268738,7.552102376599635,140.9278687242325,564.0,6.335054251498059,0.2498721076670789,2.2973757343876704,-117.44598357069073,-17.0,,,,,,,,,,,,,,,,,,,
